"host_id";"page";"linkedhost_id";"linkedpage";"textlink"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-050.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-050.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-052.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-052.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-053.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-053.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-057.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-057.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-058.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-058.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Htm/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-060.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Intro%202016";12;"/biennium/2015-16/Pdf/Workroom%20Reports/House%20Introduction%20Report/INTRO%202016-060.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";2;"/";" Legislature Home"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";2;"/senate";" Senate"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";2;"/house";" House of Representatives"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";3;"/";" Search"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-11.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-11.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-11%20SUP%201.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-11%20SUP%201.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-12.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-12.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-13.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-13.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-14.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-14.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-15.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-15.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-18.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-18.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-19.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-19.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-20.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-20.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-21.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-21.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-22.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-22.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-25.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-25.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-26.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-26.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-27.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-27.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-28.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-28.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-29.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-01-29.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-01.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-01.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-02.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-02.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-03.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-03.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-04.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-04.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-05.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-05.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-08.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-08.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-09.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-09.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-11.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-11.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-12.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-12.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-15.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-15.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-16.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-16.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-17.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-17.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-18.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-18.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-19.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-19.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-23.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-23.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-24.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-24.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-25.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-25.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-26.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-26.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-29.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-02-29.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-01.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-01.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-02.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-02.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-04.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-04.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-07.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-07.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-08.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-08.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-09.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-09.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-10.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-10.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-10X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-10X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-14X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-14X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-16X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-16X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-23X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-23X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-29X.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-29X.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-29X%20SUP%201.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-29X%20SUP%201.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Htm/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-29X%20SUP%202.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2016,Short%20Titles";12;"/biennium/2015-16/Pdf/Workroom%20Reports/Senate%20Short%20Titles%20And%20Referrals/SHORT%20TITLES%202016-03-29X%20SUP%202.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";2;"/";" Legislature Home"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";2;"/senate";" Senate"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";2;"/house";" House of Representatives"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";3;"/";" Search"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Initiatives/Initiatives/INITIATIVE%201351.SL.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Initiatives/Initiatives/INITIATIVE%201351.SL.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Initiatives/Initiatives/INITIATIVE%201366.SL.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Initiatives/Initiatives/INITIATIVE%201366.SL.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Initiatives/Initiatives/INITIATIVE%201401.SL.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Initiatives/Initiatives/INITIATIVE%201401.SL.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Initiatives/Initiatives/INITIATIVE%20594.SL.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Initiatives/Initiatives/INITIATIVE%20594.SL.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Initiatives/Initiatives/INITIATIVE%20732.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Initiatives/Initiatives/INITIATIVE%20732.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Bill%20Reports/House/INITIATIVE%20732%20HBA%20FIN%2016.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Bill%20Reports/House/INITIATIVE%20732%20HBA%20FIN%2016.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Bill%20Reports/Senate/INITIATIVE%20732%20SBA%20EET%2016.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Bill%20Reports/Senate/INITIATIVE%20732%20SBA%20EET%2016.pdf";" PDF"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Htm/Digests/Initiatives/INITIATIVE%20732.DIG%20HOUSE.htm";" HTM"
1;"/dlr/tld/results.aspx?ID=23&params=2015-16,Initiative";12;"/biennium/2015-16/Pdf/Digests/Initiatives/INITIATIVE%20732.DIG%20HOUSE.pdf";" PDF"
