bill_num, name, vote
1187,Peterson,y
1187,Pettigrew,y
1187,Pike,y
1187,Pollet,y
1187,Reykdal,y
1187,Riccelli,y
1187,Rivers,y
1187,Roach,y
1187,Robinson,y
1187,Rodne,y
1187,Ryu,y
1187,Santos,y
1187,Sawyer,y
1187,Schoesler,y
1187,Sells,y
1187,Senn,y
1187,Sheldon,y
1187,Short,y
1187,Smith,y
1187,Springer,y
1187,Stambaugh,y
1187,Stanford,y
1187,Sullivan,y
1187,Takko,y
1187,Tarleton,y
1187,Tharinger,y
1187,Walkinshaw,y
1187,Walsh,y
1187,Warnick,y
1187,Wege,y
1187,Wilcox,y
1187,Wilson,y
1187,Wylie,y
1187,Zeiger,y
1187,Billig,n
1187,Chase,n
1187,Cleveland,n
1187,Conway,n
1187,Darneille,n
1187,Dent,n
1187,Fraser,n
1187,Frockt,n
1187,Griffey,n
1187,Habib,n
1187,Hargrove,n
1187,Hargrove,n
1187,Harmsworth,n
1187,Hasegawa,n
1187,Hatfield,n
1187,Hawkins,n
1187,Holy,n
1187,Hunt G.,n
1187,Jayapal,n
1187,Keiser,n
1187,Klippert,n
1187,Kohl-Welles,n
1187,Kristiansen,n
1187,Liias,n
1187,Manweller,n
1187,McCaslin,n
1187,McCoy,n
1187,Muri,n
1187,Nelson,n
1187,Parker,n
1187,Pedersen,n
1187,Ranker,n
1187,Rolfes,n
1187,Schmick,n
1187,Scott,n
1187,Shea,n
1187,Stokesbary,n
1187,Taylor,n
1187,Van,n
1187,Vick,n
1187,Werven,n
1187,Young,n
1187,Hansen,o
1189,Appleton,y
1189,Bergquist,y
1189,Blake,y
1189,Buys,y
1189,Caldier,y
1189,Carlyle,y
1189,Chandler,y
1189,Chopp,y
1189,Clibborn,y
1189,Cody,y
1189,Condotta,y
1189,De,y
1189,Dent,y
1189,Dunshee,y
1189,Fagan,y
1189,Farrell,y
1189,Fey,y
1189,Fitzgibbon,y
1189,Goodman,y
1189,Gregerson,y
1189,Gregory,y
1189,Griffey,y
1189,Haler,y
1189,Hansen,y
1189,Hargrove,y
1189,Harmsworth,y
1189,Harris,y
1189,Hawkins,y
1189,Hayes,y
1189,Holy,y
1189,Hudgins,y
1189,Hunt G.,y
1189,Hunt S.,y
1189,Hunter,y
1189,Hurst,y
1189,Jinkins,y
1189,Johnson,y
1189,Kagi,y
1189,Kilduff,y
1189,Kirby,y
1189,Klippert,y
1189,Kochmar,y
1189,Kretz,y
1189,Kristiansen,y
1189,Lytton,y
1189,MacEwen,y
1189,Magendanz,y
1189,Manweller,y
1189,McBride,y
1189,McCabe,y
1189,McCaslin,y
1189,Moeller,y
1189,Morris,y
1189,Moscoso,y
1189,Muri,y
1189,Nealey,y
1189,Orcutt,y
1189,Ormsby,y
1189,Ortiz-Self,y
1189,Orwall,y
1189,Parker,y
1189,Peterson,y
1189,Pettigrew,y
1189,Pike,y
1189,Reykdal,y
1189,Riccelli,y
1189,Robinson,y
1189,Rodne,y
1189,Ryu,y
1189,Santos,y
1189,Sawyer,y
1189,Schmick,y
1189,Scott,y
1189,Sells,y
1189,Senn,y
1189,Shea,y
1189,Short,y
1189,Smith,y
1189,Springer,y
1189,Stambaugh,y
1189,Stanford,y
1189,Stokesbary,y
1189,Sullivan,y
1189,Takko,y
1189,Tarleton,y
1189,Taylor,y
1189,Tharinger,y
1189,Van,y
1189,Vick,y
1189,Walkinshaw,y
1189,Walsh,y
1189,Wege,y
1189,Werven,y
1189,Wilson,y
1189,Wylie,y
1189,Young,y
1189,Zeiger,y
1189,Pollet,n
1189,DeBolt,o
1189,Wilcox,o
1190,Appleton,y
1190,Bergquist,y
1190,Blake,y
1190,Buys,y
1190,Caldier,y
1190,Carlyle,y
1190,Chandler,y
1190,Chopp,y
1190,Clibborn,y
1190,Cody,y
1190,Condotta,y
1190,DeBolt,y
1190,De,y
1190,Dent,y
1190,Dunshee,y
1190,Fagan,y
1190,Farrell,y
1190,Fey,y
1190,Fitzgibbon,y
1190,Goodman,y
1190,Gregerson,y
1190,Gregory,y
1190,Griffey,y
1190,Haler,y
1190,Hansen,y
1190,Hargrove,y
1190,Harmsworth,y
1190,Harris,y
1190,Hawkins,y
1190,Hayes,y
1190,Holy,y
1190,Hudgins,y
1190,Hunt G.,y
1190,Hunt S.,y
1190,Hunter,y
1190,Hurst,y
1190,Jinkins,y
1190,Johnson,y
1190,Kagi,y
1190,Kilduff,y
1190,Kirby,y
1190,Klippert,y
1190,Kochmar,y
1190,Kretz,y
1190,Kristiansen,y
1190,Lytton,y
1190,MacEwen,y
1190,Magendanz,y
1190,Manweller,y
1190,McBride,y
1190,McCabe,y
1190,McCaslin,y
1190,Morris,y
1190,Moscoso,y
1190,Muri,y
1190,Nealey,y
1190,Orcutt,y
1190,Ormsby,y
1190,Ortiz-Self,y
1190,Orwall,y
1190,Parker,y
1190,Peterson,y
1190,Pettigrew,y
1190,Pike,y
1190,Pollet,y
1190,Reykdal,y
1190,Riccelli,y
1190,Robinson,y
1190,Ryu,y
1190,Santos,y
1190,Sawyer,y
1190,Schmick,y
1190,Scott,y
1190,Sells,y
1190,Senn,y
1190,Shea,y
1190,Short,y
1190,Smith,y
1190,Springer,y
1190,Stambaugh,y
1190,Stanford,y
1190,Stokesbary,y
1190,Sullivan,y
1190,Takko,y
1190,Tarleton,y
1190,Taylor,y
1190,Tharinger,y
1190,Van,y
1190,Vick,y
1190,Walkinshaw,y
1190,Walsh,y
1190,Wege,y
1190,Werven,y
1190,Wilcox,y
1190,Wilson,y
1190,Wylie,y
1190,Young,y
1190,Zeiger,y
1190,Moeller,o
1190,Rodne,o
1194,Angel,y
1194,Appleton,y
1194,Bailey,y
1194,Baumgartner,y
1194,Becker,y
1194,Benton,y
1194,Bergquist,y
1194,Billig,y
1194,Blake,y
1194,Braun,y
1194,Brown,y
1194,Buys,y
1194,Caldier,y
1194,Carlyle,y
1194,Chase,y
1194,Chopp,y
1194,Cleveland,y
1194,Clibborn,y
1194,Cody,y
1194,Condotta,y
1194,Conway,y
1194,Dammeier,y
1194,Dansel,y
1194,Darneille,y
1194,De,y
1194,Dunshee,y
1194,Ericksen,y
1194,Fagan,y
1194,Fain,y
1194,Farrell,y
1194,Fey,y
1194,Fitzgibbon,y
1194,Fraser,y
1194,Frockt,y
1194,Goodman,y
1194,Gregerson,y
1194,Gregory,y
1194,Griffey,y
1194,Habib,y
1194,Haler,y
1194,Hansen,y
1194,Hargrove,y
1194,Harmsworth,y
1194,Harris,y
1194,Hasegawa,y
1194,Hatfield,y
1194,Hawkins,y
1194,Hayes,y
1194,Hewitt,y
1194,Hill,y
1194,Hobbs,y
1194,Holy,y
1194,Honeyford,y
1194,Hudgins,y
1194,Hunt G.,y
1194,Hunt S.,y
1194,Hunter,y
1194,Hurst,y
1194,Jayapal,y
1194,Jinkins,y
1194,Johnson,y
1194,Kagi,y
1194,Keiser,y
1194,Kilduff,y
1194,King,y
1194,Kirby,y
1194,Kochmar,y
1194,Kohl-Welles,y
1194,Kretz,y
1194,Kristiansen,y
1194,Liias,y
1194,Litzow,y
1194,Lytton,y
1194,Magendanz,y
1194,Manweller,y
1194,McAuliffe,y
1194,McBride,y
1194,McCabe,y
1194,McCaslin,y
1194,McCoy,y
1194,Miloscia,y
1194,Moeller,y
1194,Morris,y
1194,Moscoso,y
1194,Mullet,y
1194,Muri,y
1194,Nealey,y
1194,Nelson,y
1194,O'Ban,y
1194,Ormsby,y
1194,Ortiz-Self,y
1194,Orwall,y
1194,Padden,y
1194,Parker,y
1194,Parlette,y
1194,Pearson,y
1194,Pedersen,y
1194,Peterson,y
1194,Pettigrew,y
1194,Pike,y
1194,Pollet,y
1194,Ranker,y
1194,Reykdal,y
1194,Riccelli,y
1194,Rivers,y
1194,Roach,y
1194,Robinson,y
1194,Rodne,y
1194,Rolfes,y
1194,Ryu,y
1194,Santos,y
1194,Sawyer,y
1194,Schmick,y
1194,Schoesler,y
1194,Scott,y
1194,Sells,y
1194,Senn,y
1194,Sheldon,y
1194,Short,y
1194,Smith,y
1194,Springer,y
1194,Stambaugh,y
1194,Stanford,y
1194,Stokesbary,y
1194,Sullivan,y
1194,Takko,y
1194,Tarleton,y
1194,Tharinger,y
1194,Van,y
1194,Vick,y
1194,Walkinshaw,y
1194,Walsh,y
1194,Wege,y
1194,Werven,y
1194,Wilcox,y
1194,Wilson,y
1194,Wylie,y
1194,Young,y
1194,Zeiger,y
1194,Chandler,n
1194,DeBolt,n
1194,Dent,n
1194,Hargrove,n
1194,Klippert,n
1194,MacEwen,n
1194,Orcutt,n
1194,Shea,n
1194,Taylor,n
1194,Warnick,o
1211,Appleton,y
1211,Bergquist,y
1211,Blake,y
1211,Buys,y
1211,Caldier,y
1211,Carlyle,y
1211,Chandler,y
1211,Chopp,y
1211,Clibborn,y
1211,Cody,y
1211,Condotta,y
1211,DeBolt,y
1211,De,y
1211,Dent,y
1211,Dunshee,y
1211,Fagan,y
1211,Farrell,y
1211,Fey,y
1211,Fitzgibbon,y
1211,Goodman,y
1211,Gregerson,y
1211,Gregory,y
1211,Griffey,y
1211,Haler,y
1211,Hansen,y
1211,Hargrove,y
1211,Harmsworth,y
1211,Harris,y
1211,Hawkins,y
1211,Hayes,y
1211,Holy,y
1211,Hudgins,y
1211,Hunt G.,y
1211,Hunt S.,y
1211,Hunter,y
1211,Hurst,y
1211,Jinkins,y
1211,Johnson,y
1211,Kagi,y
1211,Kilduff,y
1211,Kirby,y
1211,Klippert,y
1211,Kochmar,y
1211,Kretz,y
1211,Kristiansen,y
1211,Lytton,y
1211,MacEwen,y
1211,Magendanz,y
1211,Manweller,y
1211,McBride,y
1211,McCabe,y
1211,McCaslin,y
1211,Moeller,y
1211,Morris,y
1211,Moscoso,y
1211,Muri,y
1211,Nealey,y
1211,Orcutt,y
1211,Ormsby,y
1211,Ortiz-Self,y
1211,Orwall,y
1211,Parker,y
1211,Peterson,y
1211,Pettigrew,y
1211,Pike,y
1211,Pollet,y
1211,Reykdal,y
1211,Riccelli,y
1211,Robinson,y
1211,Rodne,y
1211,Ryu,y
1211,Santos,y
1211,Sawyer,y
1211,Schmick,y
1211,Scott,y
1211,Sells,y
1211,Senn,y
1211,Shea,y
1211,Short,y
1211,Smith,y
1211,Springer,y
1211,Stambaugh,y
1211,Stanford,y
1211,Stokesbary,y
1211,Sullivan,y
1211,Takko,y
1211,Tarleton,y
1211,Taylor,y
1211,Tharinger,y
1211,Van,y
1211,Vick,y
1211,Walkinshaw,y
1211,Walsh,y
1211,Wege,y
1211,Werven,y
1211,Wilcox,y
1211,Wilson,y
1211,Wylie,y
1211,Young,y
1211,Zeiger,y
1213,Angel,y
1213,Appleton,y
1213,Bailey,y
1213,Barkis,y
1213,Baumgartner,y
1213,Becker,y
1213,Benton,y
1213,Bergquist,y
1213,Billig,y
1213,Blake,y
1213,Braun,y
1213,Brown,y
1213,Buys,y
1213,Caldier,y
1213,Carlyle,y
1213,Chandler,y
1213,Chase,y
1213,Chopp,y
1213,Cleveland,y
1213,Clibborn,y
1213,Cody,y
1213,Condotta,y
1213,Conway,y
1213,Dammeier,y
1213,Dansel,y
1213,Darneille,y
1213,DeBolt,y
1213,De,y
1213,Dent,y
1213,Dunshee,y
1213,Dye,y
1213,Ericksen,y
1213,Fain,y
1213,Farrell,y
1213,Fey,y
1213,Fitzgibbon,y
1213,Frame,y
1213,Fraser,y
1213,Frockt,y
1213,Goodman,y
1213,Gregerson,y
1213,Griffey,y
1213,Habib,y
1213,Haler,y
1213,Hansen,y
1213,Hargrove,y
1213,Hargrove,y
1213,Harmsworth,y
1213,Harris,y
1213,Hasegawa,y
1213,Hawkins,y
1213,Hayes,y
1213,Hewitt,y
1213,Hickel,y
1213,Hobbs,y
1213,Holy,y
1213,Honeyford,y
1213,Hudgins,y
1213,Hunt S.,y
1213,Hurst,y
1213,Jayapal,y
1213,Jinkins,y
1213,Johnson,y
1213,Kagi,y
1213,Keiser,y
1213,Kilduff,y
1213,King,y
1213,Kirby,y
1213,Klippert,y
1213,Kochmar,y
1213,Kretz,y
1213,Kristiansen,y
1213,Kuderer,y
1213,Liias,y
1213,Litzow,y
1213,Lytton,y
1213,MacEwen,y
1213,Magendanz,y
1213,Manweller,y
1213,McAuliffe,y
1213,McBride,y
1213,McCabe,y
1213,McCaslin,y
1213,McCoy,y
1213,Miloscia,y
1213,Moeller,y
1213,Morris,y
1213,Moscoso,y
1213,Mullet,y
1213,Muri,y
1213,Nealey,y
1213,Nelson,y
1213,O'Ban,y
1213,Orcutt,y
1213,Ormsby,y
1213,Ortiz-Self,y
1213,Orwall,y
1213,Padden,y
1213,Parker,y
1213,Parlette,y
1213,Pearson,y
1213,Pedersen,y
1213,Peterson,y
1213,Pettigrew,y
1213,Pike,y
1213,Pollet,y
1213,Ranker,y
1213,Reykdal,y
1213,Riccelli,y
1213,Rivers,y
1213,Roach,y
1213,Robinson,y
1213,Rodne,y
1213,Rolfes,y
1213,Rossetti,y
1213,Ryu,y
1213,Santos,y
1213,Sawyer,y
1213,Schmick,y
1213,Schoesler,y
1213,Scott,y
1213,Sells,y
1213,Senn,y
1213,Shea,y
1213,Sheldon,y
1213,Short,y
1213,Smith,y
1213,Springer,y
1213,Stambaugh,y
1213,Stanford,y
1213,Stokesbary,y
1213,Sullivan,y
1213,Takko,y
1213,Tarleton,y
1213,Taylor,y
1213,Tharinger,y
1213,Van,y
1213,Vick,y
1213,Walkinshaw,y
1213,Walsh,y
1213,Warnick,y
1213,Wege,y
1213,Werven,y
1213,Wilcox,y
1213,Wilson,y
1213,Wylie,y
1213,Young,y
1213,Zeiger,y
1213,Hill,o
1219,Angel,y
1219,Appleton,y
1219,Bailey,y
1219,Baumgartner,y
1219,Becker,y
1219,Benton,y
1219,Bergquist,y
1219,Billig,y
1219,Blake,y
1219,Brown,y
1219,Buys,y
1219,Caldier,y
1219,Carlyle,y
1219,Chandler,y
1219,Chase,y
1219,Chopp,y
1219,Cleveland,y
1219,Clibborn,y
1219,Cody,y
1219,Condotta,y
1219,Conway,y
1219,Dammeier,y
1219,Dansel,y
1219,Darneille,y
1219,DeBolt,y
1219,De,y
1219,Dent,y
1219,Dunshee,y
1219,Dye,y
1219,Fain,y
1219,Farrell,y
1219,Fey,y
1219,Fitzgibbon,y
1219,Fraser,y
1219,Frockt,y
1219,Goodman,y
1219,Gregerson,y
1219,Gregory,y
1219,Griffey,y
1219,Habib,y
1219,Haler,y
1219,Hansen,y
1219,Hargrove,y
1219,Hargrove,y
1219,Harmsworth,y
1219,Harris,y
1219,Hasegawa,y
1219,Hatfield,y
1219,Hawkins,y
1219,Hayes,y
1219,Hewitt,y
1219,Hill,y
1219,Hobbs,y
1219,Holy,y
1219,Honeyford,y
1219,Hudgins,y
1219,Hunt G.,y
1219,Hunt S.,y
1219,Hunter,y
1219,Hurst,y
1219,Jinkins,y
1219,Johnson,y
1219,Kagi,y
1219,Keiser,y
1219,Kilduff,y
1219,King,y
1219,Kirby,y
1219,Klippert,y
1219,Kochmar,y
1219,Kohl-Welles,y
1219,Kretz,y
1219,Kristiansen,y
1219,Liias,y
1219,Litzow,y
1219,Lytton,y
1219,MacEwen,y
1219,Magendanz,y
1219,Manweller,y
1219,McAuliffe,y
1219,McBride,y
1219,McCabe,y
1219,McCaslin,y
1219,McCoy,y
1219,Miloscia,y
1219,Moeller,y
1219,Morris,y
1219,Moscoso,y
1219,Mullet,y
1219,Muri,y
1219,Nealey,y
1219,Nelson,y
1219,O'Ban,y
1219,Orcutt,y
1219,Ormsby,y
1219,Ortiz-Self,y
1219,Orwall,y
1219,Padden,y
1219,Parker,y
1219,Parlette,y
1219,Pearson,y
1219,Pedersen,y
1219,Peterson,y
1219,Pettigrew,y
1219,Pike,y
1219,Pollet,y
1219,Ranker,y
1219,Reykdal,y
1219,Riccelli,y
1219,Rivers,y
1219,Roach,y
1219,Robinson,y
1219,Rodne,y
1219,Ryu,y
1219,Santos,y
1219,Sawyer,y
1219,Schmick,y
1219,Schoesler,y
1219,Scott,y
1219,Sells,y
1219,Senn,y
1219,Shea,y
1219,Sheldon,y
1219,Short,y
1219,Smith,y
1219,Springer,y
1219,Stambaugh,y
1219,Stanford,y
1219,Stokesbary,y
1219,Sullivan,y
1219,Takko,y
1219,Tarleton,y
1219,Taylor,y
1219,Tharinger,y
1219,Van,y
1219,Vick,y
1219,Walkinshaw,y
1219,Walsh,y
1219,Warnick,y
1219,Wege,y
1219,Werven,y
1219,Wilcox,y
1219,Wilson,y
1219,Wylie,y
1219,Young,y
1219,Zeiger,y
1219,Braun,o
1219,Ericksen,o
1219,Jayapal,o
1219,Rolfes,o
1222,Angel,y
1222,Appleton,y
1222,Bailey,y
1222,Baumgartner,y
1222,Becker,y
1222,Benton,y
1222,Bergquist,y
1222,Billig,y
1222,Blake,y
1222,Braun,y
1222,Brown,y
1222,Buys,y
1222,Caldier,y
1222,Carlyle,y
1222,Chandler,y
1222,Chase,y
1222,Chopp,y
1222,Cleveland,y
1222,Clibborn,y
1222,Cody,y
1222,Condotta,y
1222,Conway,y
1222,Dammeier,y
1222,Dansel,y
1222,Darneille,y
1222,DeBolt,y
1222,De,y
1222,Dent,y
1222,Dunshee,y
1222,Ericksen,y
1222,Fagan,y
1222,Fain,y
1222,Farrell,y
1222,Fey,y
1222,Fitzgibbon,y
1222,Fraser,y
1222,Frockt,y
1222,Goodman,y
1222,Gregerson,y
1222,Gregory,y
1222,Griffey,y
1222,Habib,y
1222,Haler,y
1222,Hansen,y
1222,Hargrove,y
1222,Hargrove,y
1222,Harmsworth,y
1222,Harris,y
1222,Hatfield,y
1222,Hawkins,y
1222,Hayes,y
1222,Hewitt,y
1222,Hill,y
1222,Hobbs,y
1222,Holy,y
1222,Honeyford,y
1222,Hudgins,y
1222,Hunt G.,y
1222,Hunt S.,y
1222,Hunter,y
1222,Hurst,y
1222,Jayapal,y
1222,Jinkins,y
1222,Johnson,y
1222,Kagi,y
1222,Keiser,y
1222,Kilduff,y
1222,King,y
1222,Kirby,y
1222,Klippert,y
1222,Kochmar,y
1222,Kohl-Welles,y
1222,Kretz,y
1222,Liias,y
1222,Litzow,y
1222,Lytton,y
1222,MacEwen,y
1222,Magendanz,y
1222,Manweller,y
1222,McAuliffe,y
1222,McBride,y
1222,McCabe,y
1222,McCaslin,y
1222,McCoy,y
1222,Miloscia,y
1222,Moeller,y
1222,Morris,y
1222,Moscoso,y
1222,Mullet,y
1222,Muri,y
1222,Nealey,y
1222,Nelson,y
1222,O'Ban,y
1222,Orcutt,y
1222,Ormsby,y
1222,Ortiz-Self,y
1222,Orwall,y
1222,Padden,y
1222,Parker,y
1222,Parlette,y
1222,Pearson,y
1222,Pedersen,y
1222,Peterson,y
1222,Pettigrew,y
1222,Pike,y
1222,Pollet,y
1222,Ranker,y
1222,Reykdal,y
1222,Riccelli,y
1222,Rivers,y
1222,Roach,y
1222,Robinson,y
1222,Rodne,y
1222,Rolfes,y
1222,Ryu,y
1222,Santos,y
1222,Sawyer,y
1222,Schmick,y
1222,Schoesler,y
1222,Scott,y
1222,Sells,y
1222,Senn,y
1222,Shea,y
1222,Sheldon,y
1222,Short,y
1222,Smith,y
1222,Springer,y
1222,Stambaugh,y
1222,Stanford,y
1222,Stokesbary,y
1222,Sullivan,y
1222,Takko,y
1222,Tarleton,y
1222,Taylor,y
1222,Tharinger,y
1222,Van,y
1222,Vick,y
1222,Walkinshaw,y
1222,Walsh,y
1222,Warnick,y
1222,Wege,y
1222,Werven,y
1222,Wilcox,y
1222,Wilson,y
1222,Wylie,y
1222,Young,y
1222,Zeiger,y
1222,Hasegawa,o
1222,Kristiansen,o
1223,Appleton,y
1223,Benton,y
1223,Bergquist,y
1223,Billig,y
1223,Blake,y
1223,Braun,y
1223,Caldier,y
1223,Carlyle,y
1223,Chase,y
1223,Chopp,y
1223,Cleveland,y
1223,Clibborn,y
1223,Cody,y
1223,Conway,y
1223,Darneille,y
1223,De,y
1223,Dunshee,y
1223,Fain,y
1223,Farrell,y
1223,Fey,y
1223,Fitzgibbon,y
1223,Fraser,y
1223,Frockt,y
1223,Goodman,y
1223,Gregerson,y
1223,Gregory,y
1223,Habib,y
1223,Hansen,y
1223,Hargrove,y
1223,Hasegawa,y
1223,Hatfield,y
1223,Hill,y
1223,Hobbs,y
1223,Holy,y
1223,Hudgins,y
1223,Hunt S.,y
1223,Hurst,y
1223,Jayapal,y
1223,Jinkins,y
1223,Johnson,y
1223,Kagi,y
1223,Keiser,y
1223,Kilduff,y
1223,Kirby,y
1223,Kochmar,y
1223,Kohl-Welles,y
1223,Liias,y
1223,Litzow,y
1223,Lytton,y
1223,MacEwen,y
1223,McAuliffe,y
1223,McBride,y
1223,McCoy,y
1223,Miloscia,y
1223,Moeller,y
1223,Morris,y
1223,Moscoso,y
1223,Mullet,y
1223,Muri,y
1223,Nealey,y
1223,Nelson,y
1223,O'Ban,y
1223,Ormsby,y
1223,Ortiz-Self,y
1223,Orwall,y
1223,Parlette,y
1223,Pedersen,y
1223,Peterson,y
1223,Pettigrew,y
1223,Pollet,y
1223,Ranker,y
1223,Reykdal,y
1223,Riccelli,y
1223,Roach,y
1223,Robinson,y
1223,Ryu,y
1223,Santos,y
1223,Sawyer,y
1223,Sells,y
1223,Senn,y
1223,Sheldon,y
1223,Springer,y
1223,Stambaugh,y
1223,Stanford,y
1223,Stokesbary,y
1223,Sullivan,y
1223,Takko,y
1223,Tarleton,y
1223,Tharinger,y
1223,Vick,y
1223,Walkinshaw,y
1223,Walsh,y
1223,Wege,y
1223,Wilcox,y
1223,Wylie,y
1223,Zeiger,y
1223,Angel,n
1223,Bailey,n
1223,Baumgartner,n
1223,Becker,n
1223,Brown,n
1223,Buys,n
1223,Chandler,n
1223,Condotta,n
1223,Dammeier,n
1223,Dansel,n
1223,DeBolt,n
1223,Dent,n
1223,Ericksen,n
1223,Fagan,n
1223,Griffey,n
1223,Haler,n
1223,Hargrove,n
1223,Harmsworth,n
1223,Harris,n
1223,Hawkins,n
1223,Hayes,n
1223,Hewitt,n
1223,Honeyford,n
1223,Hunt G.,n
1223,Hunter,n
1223,King,n
1223,Klippert,n
1223,Kretz,n
1223,Kristiansen,n
1223,Magendanz,n
1223,Manweller,n
1223,McCabe,n
1223,McCaslin,n
1223,Orcutt,n
1223,Padden,n
1223,Parker,n
1223,Pearson,n
1223,Pike,n
1223,Rivers,n
1223,Rodne,n
1223,Rolfes,n
1223,Schmick,n
1223,Schoesler,n
1223,Scott,n
1223,Shea,n
1223,Short,n
1223,Smith,n
1223,Taylor,n
1223,Van,n
1223,Warnick,n
1223,Werven,n
1223,Wilson,n
1223,Young,n
1230,Appleton,y
1230,Bergquist,y
1230,Blake,y
1230,Carlyle,y
1230,Chopp,y
1230,Clibborn,y
1230,Cody,y
1230,De,y
1230,Dunshee,y
1230,Farrell,y
1230,Fey,y
1230,Fitzgibbon,y
1230,Goodman,y
1230,Gregerson,y
1230,Gregory,y
1230,Hansen,y
1230,Hudgins,y
1230,Hunt S.,y
1230,Hunter,y
1230,Hurst,y
1230,Jinkins,y
1230,Kagi,y
1230,Kilduff,y
1230,Kirby,y
1230,Lytton,y
1230,McBride,y
1230,Moeller,y
1230,Morris,y
1230,Moscoso,y
1230,Ormsby,y
1230,Ortiz-Self,y
1230,Orwall,y
1230,Peterson,y
1230,Pettigrew,y
1230,Pollet,y
1230,Reykdal,y
1230,Riccelli,y
1230,Robinson,y
1230,Ryu,y
1230,Santos,y
1230,Sawyer,y
1230,Sells,y
1230,Senn,y
1230,Springer,y
1230,Stanford,y
1230,Sullivan,y
1230,Takko,y
1230,Tarleton,y
1230,Tharinger,y
1230,Walkinshaw,y
1230,Wege,y
1230,Wylie,y
1230,Buys,n
1230,Caldier,n
1230,Chandler,n
1230,Condotta,n
1230,DeBolt,n
1230,Dent,n
1230,Fagan,n
1230,Griffey,n
1230,Haler,n
1230,Hargrove,n
1230,Harmsworth,n
1230,Harris,n
1230,Hawkins,n
1230,Hayes,n
1230,Holy,n
1230,Hunt G.,n
1230,Johnson,n
1230,Klippert,n
1230,Kochmar,n
1230,Kretz,n
1230,Kristiansen,n
1230,MacEwen,n
1230,Magendanz,n
1230,Manweller,n
1230,McCabe,n
1230,McCaslin,n
1230,Muri,n
1230,Nealey,n
1230,Orcutt,n
1230,Parker,n
1230,Pike,n
1230,Rodne,n
1230,Schmick,n
1230,Scott,n
1230,Shea,n
1230,Short,n
1230,Smith,n
1230,Stambaugh,n
1230,Stokesbary,n
1230,Taylor,n
1230,Van,n
1230,Vick,n
1230,Walsh,n
1230,Werven,n
1230,Wilcox,n
1230,Wilson,n
1230,Young,n
1230,Zeiger,n
1231,Appleton,y
1231,Bergquist,y
1231,Blake,y
1231,Chopp,y
1231,Clibborn,y
1231,Cody,y
1231,De,y
1231,Dunshee,y
1231,Farrell,y
1231,Fey,y
1231,Fitzgibbon,y
1231,Frame,y
1231,Goodman,y
1231,Gregerson,y
1231,Hansen,y
1231,Hudgins,y
1231,Hunt S.,y
1231,Hurst,y
1231,Jinkins,y
1231,Kagi,y
1231,Kilduff,y
1231,Kirby,y
1231,Kuderer,y
1231,Lytton,y
1231,McBride,y
1231,Moeller,y
1231,Morris,y
1231,Moscoso,y
1231,Ormsby,y
1231,Ortiz-Self,y
1231,Orwall,y
1231,Peterson,y
1231,Pettigrew,y
1231,Pollet,y
1231,Reykdal,y
1231,Riccelli,y
1231,Robinson,y
1231,Rossetti,y
1231,Ryu,y
1231,Santos,y
1231,Sawyer,y
1231,Sells,y
1231,Senn,y
1231,Springer,y
1231,Stanford,y
1231,Sullivan,y
1231,Tarleton,y
1231,Tharinger,y
1231,Walkinshaw,y
1231,Wege,y
1231,Wylie,y
1231,Barkis,n
1231,Buys,n
1231,Caldier,n
1231,Chandler,n
1231,Condotta,n
1231,DeBolt,n
1231,Dent,n
1231,Dye,n
1231,Griffey,n
1231,Haler,n
1231,Hargrove,n
1231,Harmsworth,n
1231,Harris,n
1231,Hawkins,n
1231,Hayes,n
1231,Hickel,n
1231,Holy,n
1231,Johnson,n
1231,Klippert,n
1231,Kochmar,n
1231,Kretz,n
1231,Kristiansen,n
1231,MacEwen,n
1231,Magendanz,n
1231,Manweller,n
1231,McCabe,n
1231,McCaslin,n
1231,Muri,n
1231,Nealey,n
1231,Orcutt,n
1231,Parker,n
1231,Pike,n
1231,Rodne,n
1231,Schmick,n
1231,Scott,n
1231,Shea,n
1231,Short,n
1231,Smith,n
1231,Stambaugh,n
1231,Stokesbary,n
1231,Taylor,n
1231,Van,n
1231,Vick,n
1231,Walsh,n
1231,Werven,n
1231,Wilcox,n
1231,Wilson,n
1231,Young,n
1231,Zeiger,n
1232,Angel,y
1232,Appleton,y
1232,Bailey,y
1232,Baumgartner,y
1232,Becker,y
1232,Benton,y
1232,Bergquist,y
1232,Billig,y
1232,Blake,y
1232,Braun,y
1232,Brown,y
1232,Buys,y
1232,Caldier,y
1232,Carlyle,y
1232,Chandler,y
1232,Chase,y
1232,Chopp,y
1232,Cleveland,y
1232,Clibborn,y
1232,Cody,y
1232,Condotta,y
1232,Conway,y
1232,Dammeier,y
1232,Dansel,y
1232,Darneille,y
1232,DeBolt,y
1232,De,y
1232,Dent,y
1232,Dunshee,y
1232,Ericksen,y
1232,Fagan,y
1232,Fain,y
1232,Farrell,y
1232,Fey,y
1232,Fitzgibbon,y
1232,Fraser,y
1232,Frockt,y
1232,Goodman,y
1232,Gregerson,y
1232,Gregory,y
1232,Griffey,y
1232,Habib,y
1232,Haler,y
1232,Hansen,y
1232,Hargrove,y
1232,Hargrove,y
1232,Harmsworth,y
1232,Harris,y
1232,Hasegawa,y
1232,Hatfield,y
1232,Hawkins,y
1232,Hayes,y
1232,Hewitt,y
1232,Hill,y
